year,stateabbr_c,statedesc_c,locationname_c,locationid_c,totalpopulation_c,geolocation_c,sca_release_id_c,msa_c,msa_code,state_c,short_name_c,source_dataset_c,year_coverage_c,latitude_n,longitude_n,name_n,cldd_n,dt00_n,dt32_n,dx32_n,dx70_n,dx90_n,emnt_n,emxt_n,htdd_n,prcp_n,tavg_n,tmax_n,tmin_n,tsun_n,msa_n,msa_u,total_population_u,median_age_u,pct_male_u,pct_female_u,cbsa_code_u,median_household_income_u,pct_bachelors_plus_u,pct_graduate_degree_u,pct_less_than_hs_u,pct_white_u,pct_black_u,pct_hispanic_u,pct_asian_u,CASTHMA,CHD,COPD,LPA,MHLTH,OBESITY,PHLTH,STROKE
2017,CO,Colorado,Colorado Springs,816000,"416,427","    (38.8672748077, -104.760664479)",2017_500_Cities_2019_release,"Colorado Springs, CO Metro Area",175.0,CO,Colorado Springs,cities,10,38.80949,-104.68873,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",341.4,1.0,140.0,14.0,167.0,26.0,-21.6,35.0,2860.2,469.1,11.19,18.7,3.68,,"Colorado Springs, CO Metro Area","Colorado Springs, CO Metro Area",698595.0,34.4,50.4,49.6,17820.0,62751.0,11.2,22.6,2.0,80.1,6.0,16.1,2.7,9.9,4.8,5.1,20.5,12.6,23.3,10.7,2.6
2017,CO,Colorado,Denver,820000,"600,158","    (39.7620283743, -104.876365322)",2017_500_Cities_2019_release,"Denver-Aurora-Centennial, CO Metro Area",192.0,CO,Denver,cities,10,39.84657,-104.65623,"DENVER INTERNATIONAL AIRPORT, CO US",477.2,3.0,144.0,16.0,174.0,48.0,-21.6,37.8,2867.4,297.2,11.6,19.66,3.54,,"Denver-Aurora-Centennial, CO Metro Area",,,,,,,,,,,,,,,9.3,4.6,4.6,19.5,11.4,21.4,10.7,2.7
2017,CO,Colorado,Fort Collins,827425,"143,986","    (40.5487758924, -105.065904872)",2017_500_Cities_2019_release,"Fort Collins-Loveland, CO Metro Area",221.0,CO,Fort Collins,cities,10,40.57629,-105.08575,"FORT COLLINS, CO US",352.7,4.0,131.0,16.0,164.0,26.0,-26.7,37.8,2838.0,435.0,11.36,19.12,3.61,,"Fort Collins-Loveland, CO Metro Area",,,,,,,,,,,,,,,9.1,4.5,4.8,17.3,11.6,22.8,10.1,2.4
2017,CO,Colorado,Greeley,832155,"92,889","    (40.4141369521, -104.771170982)",2017_500_Cities_2019_release,"Greeley, CO Metro Area",237.0,CO,Greeley,cities,10,40.40233,-104.69907,"GREELEY UNC, CO US",444.9,3.0,137.0,19.0,191.0,49.0,-26.7,38.3,2676.8,460.7,12.07,20.74,3.39,,"Greeley, CO Metro Area","Greeley, CO Metro Area",285729.0,34.2,50.3,49.7,24540.0,66489.0,9.1,18.6,5.3,88.8,1.1,29.0,1.4,9.5,5.3,5.5,25.2,13.4,32.6,12.0,2.8
2017,CO,Colorado,Pueblo,862000,"106,595","    (38.2733957251, -104.612001218)",2017_500_Cities_2019_release,"Pueblo, CO Metro Area",381.0,CO,Pueblo,cities,10,38.28868,-104.5057,"PUEBLO MEMORIAL AIRPORT, CO US",556.4,3.0,140.0,13.0,200.0,65.0,-26.0,39.4,2548.7,406.7,12.6,21.65,3.56,,"Pueblo, CO Metro Area","Pueblo, CO Metro Area",163368.0,38.8,49.2,50.8,39380.0,42386.0,11.4,13.8,4.0,77.7,2.2,42.7,0.9,9.7,5.9,6.1,28.6,14.7,32.0,14.3,3.2
2017,CT,Connecticut,Bridgeport,908000,"144,229","    (41.1928054233, -73.196054694)",2017_500_Cities_2019_release,"Bridgeport-Stamford-Danbury, CT Metro Area",147.0,CT,Bridgeport,cities,10,41.16424,-73.12664,"IGOR I SIKORSKY MEMORIAL AIRPORT, CT US",565.0,0.0,76.0,17.0,143.0,12.0,-14.3,34.4,2566.2,1048.1,12.56,16.79,8.34,,"Bridgeport-Stamford-Danbury, CT Metro Area",,,,,,,,,,,,,,,10.9,6.0,6.7,29.7,13.5,29.9,13.2,3.6
2017,CT,Connecticut,Hartford,937000,"124,775","    (41.7660706419, -72.6834012389)",2017_500_Cities_2019_release,"Hartford-West Hartford-East Hartford, CT Metro Area",248.0,CT,Hartford,cities,10,41.7352,-72.65115,"HARTFORD BRAINARD AIRPORT, CT US",506.6,0.0,110.0,25.0,159.0,13.0,-17.7,35.0,2981.7,,11.47,16.59,6.35,,"Hartford-West Hartford-East Hartford, CT Metro Area","Hartford-West Hartford-East Hartford, CT Metro Area",1213123.0,40.7,48.8,51.2,25540.0,73209.0,8.2,21.6,4.0,76.2,11.1,14.2,4.7,11.7,6.9,7.6,35.2,16.0,38.2,15.6,4.3
2017,CT,Connecticut,New Haven,952000,"129,779","    (41.3113869392, -72.9247595793)",2017_500_Cities_2019_release,"New Haven, CT Metro Area",347.0,CT,New Haven,cities,10,41.259,-72.88911,"NEW HAVEN TWEED AIRPORT, CT US",432.3,0.0,95.0,23.0,141.0,2.0,-14.3,32.2,2941.0,763.1,11.43,15.96,6.9,,"New Haven, CT Metro Area",,,,,,,,,,,,,,,11.7,6.4,6.9,31.2,14.0,36.4,13.5,3.8
2017,CT,Connecticut,Waterbury,980000,"110,366","    (41.5582443266, -73.036129832)",2017_500_Cities_2019_release,"Waterbury-Shelton, CT Metro Area",467.0,CT,Waterbury,cities,10,41.48333,-73.13333,"OXFORD WATERBURY, CT US",,,,,,,,,,,,,,,"Waterbury-Shelton, CT Metro Area",,,,,,,,,,,,,,,11.9,6.8,8.0,32.9,15.7,36.1,14.7,3.7
2017,FL,Florida,Cape Coral,1210275,"154,305","    (26.6448544993, -81.9931108298)",2017_500_Cities_2019_release,"Cape Coral-Fort Myers, FL Metro Area",154.0,FL,Cape Coral,cities,9,26.58495,-81.86146,"FORT MYERS PAGE FIELD AIRPORT, FL US",,,,,,,,,,1564.2,,,,,"Cape Coral-Fort Myers, FL Metro Area","Cape Coral-Fort Myers, FL Metro Area",700165.0,47.8,49.0,51.0,15980.0,52052.0,8.9,17.1,5.3,84.7,8.7,20.2,1.6,8.2,6.3,7.9,28.1,14.4,27.5,13.3,3.0
2017,FL,Florida,Deltona,1217200,"85,182","    (28.905060048, -81.2134269839)",2017_500_Cities_2019_release,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",191.0,FL,Deltona,cities,9,29.17351,-81.07185,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",1892.9,0.0,0.0,0.0,336.0,74.0,1.7,35.0,230.3,1269.5,22.79,27.76,17.81,,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",623675.0,47.1,48.6,51.4,19660.0,45016.0,10.2,14.9,2.8,82.9,10.6,12.4,1.9,8.9,6.7,8.4,30.8,15.3,33.1,14.4,3.4
2017,FL,Florida,Gainesville,1225175,"124,354","    (29.6817027431, -82.345278266)",2017_500_Cities_2019_release,"Gainesville, FL Metro Area",226.0,FL,"Gainesville, FL",cities,9,29.6917,-82.27603,"GAINESVILLE REGIONAL AIRPORT, FL US",1590.5,0.0,7.0,0.0,329.0,103.0,-3.8,35.6,371.7,1812.1,21.43,27.98,14.88,,"Gainesville, FL Metro Area","Gainesville, FL Metro Area",277056.0,31.7,48.6,51.4,23540.0,45323.0,10.3,20.2,2.9,70.9,19.3,9.0,5.5,8.7,6.5,8.2,29.2,14.8,33.6,14.0,3.7
2017,FL,Florida,Jacksonville,1235000,"821,784","    (30.3319820139, -81.6752266207)",2017_500_Cities_2019_release,"Jacksonville, FL Metro Area",267.0,FL,"Jacksonville, FL",cities,9,30.49529,-81.69374,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",1670.0,0.0,4.0,0.0,324.0,89.0,-3.2,36.7,447.9,1781.7,21.6,27.57,15.63,,"Jacksonville, FL Metro Area","Jacksonville, FL Metro Area",1447884.0,38.1,48.7,51.3,27260.0,56449.0,10.0,20.0,2.8,70.0,21.5,8.2,3.8,9.4,6.4,8.4,31.1,14.4,32.7,14.2,3.7
2017,FL,Florida,Lakeland,1238250,"97,422","    (28.0558482664, -81.9539536462)",2017_500_Cities_2019_release,"Lakeland-Winter Haven, FL Metro Area",292.0,FL,Lakeland,cities,9,28.0,-82.05,"LAKELAND LINDER REGIONAL AIRPORT, FL US",2207.6,0.0,0.0,0.0,349.0,132.0,0.6,35.6,113.7,1748.2,24.0,29.71,18.28,,"Lakeland-Winter Haven, FL Metro Area","Lakeland-Winter Haven, FL Metro Area",652256.0,40.4,49.0,51.0,29460.0,45988.0,8.4,13.0,6.3,78.3,15.2,20.6,1.7,9.2,6.9,9.2,31.9,15.9,36.2,14.9,3.8
2017,FL,Florida,Miami,1245000,"399,457","    (25.782295897, -80.2215647762)",2017_500_Cities_2019_release,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",325.0,FL,Miami,cities,9,25.82726,-80.28592,"HIALEAH, FL US",,,,,,,,,,1837.1,,,,,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",6019790.0,40.7,48.6,51.4,33100.0,51758.0,9.3,19.5,7.5,70.9,21.4,44.2,2.5,7.6,7.2,7.2,36.8,15.0,33.4,15.7,3.9
2017,FL,Florida,Orlando,1253000,"238,300","    (28.4800646771, -81.3452411179)",2017_500_Cities_2019_release,"Orlando-Kissimmee-Sanford, FL Metro Area",359.0,FL,Orlando,cities,9,28.54653,-81.33544,"ORLANDO EXECUTIVE AIRPORT, FL US",2233.9,0.0,0.0,0.0,348.0,131.0,1.7,35.6,111.2,1215.2,24.06,29.27,18.85,,"Orlando-Kissimmee-Sanford, FL Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",2390859.0,36.9,48.9,51.1,36740.0,52261.0,11.4,20.4,4.1,70.5,16.4,29.0,4.2,8.8,6.4,7.8,30.6,14.0,30.5,13.9,3.7
2017,FL,Florida,Palm Bay,1254000,"103,190","    (27.9838255249, -80.6666722846)",2017_500_Cities_2019_release,"Palm Bay-Melbourne-Titusville, FL Metro Area",364.0,FL,Palm Bay,cities,9,28.09969,-80.6356,"MELBOURNE INTERNATIONAL AIRPORT, FL US",2303.3,0.0,0.0,0.0,348.0,93.0,2.8,36.1,127.7,1670.6,24.22,28.94,19.49,,"Palm Bay-Melbourne-Titusville, FL Metro Area","Palm Bay-Melbourne-Titusville, FL Metro Area",568183.0,47.1,48.9,51.1,37340.0,51536.0,12.0,17.5,2.4,82.9,10.2,9.7,2.4,8.9,6.6,8.6,32.2,15.5,32.5,14.5,3.5
2017,FL,Florida,Port St. Lucie,1258715,"164,603","    (27.2808680308, -80.3832154574)",2017_500_Cities_2019_release,"Port St. Lucie, FL Metro Area",377.0,FL,Port St Lucie,cities,9,27.1897,-80.2397,"STUART, FL US",2434.1,0.0,0.0,0.0,348.0,93.0,5.6,35.0,60.5,1887.4,24.75,28.88,20.61,,"Port St. Lucie, FL Metro Area","Port St. Lucie, FL Metro Area",454482.0,47.1,49.1,50.9,38940.0,50045.0,10.5,15.4,5.1,78.4,14.9,16.4,1.7,8.7,6.4,8.2,30.4,14.6,31.3,13.7,3.3
2017,FL,Florida,Tallahassee,1270600,"181,376","    (30.4548951211, -84.2526459938)",2017_500_Cities_2019_release,"Tallahassee, FL Metro Area",442.0,FL,Tallahassee,cities,9,30.39354,-84.35136,"TALLAHASSEE REGIONAL AIRPORT, FL US",1616.8,0.0,10.0,0.0,318.0,90.0,-4.9,36.7,463.5,1402.6,21.18,27.4,14.97,,"Tallahassee, FL Metro Area","Tallahassee, FL Metro Area",377674.0,33.3,48.4,51.6,45220.0,48618.0,9.1,21.6,2.9,61.2,33.0,6.3,2.6,8.9,5.8,7.3,26.8,13.7,33.6,12.6,3.5
2017,FL,Florida,Tampa,1271000,"335,709","    (27.996198041, -82.4450349799)",2017_500_Cities_2019_release,"Tampa-St. Petersburg-Clearwater, FL Metro Area",443.0,FL,Tampa,cities,9,27.96331,-82.54,"TAMPA INTERNATIONAL AIRPORT, FL US",2408.3,0.0,0.0,0.0,349.0,118.0,1.1,36.7,94.6,1126.3,24.62,29.15,20.09,,"Tampa-St. Petersburg-Clearwater, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",2978209.0,42.0,48.4,51.6,45300.0,50567.0,10.0,18.6,3.9,78.4,12.0,18.4,3.3,8.8,6.5,7.9,29.8,14.8,31.2,14.2,3.7
2017,GA,Georgia,Albany,1301052,"77,434","    (31.5776036766, -84.1763240815)",2017_500_Cities_2019_release,"Albany, GA Metro Area",102.0,GA,"Albany, GA",cities,10,31.53642,-84.1958,"ALBANY SW GEORGIA REGIONAL AIRPORT, GA US",1597.4,0.0,10.0,0.0,304.0,107.0,-4.9,37.2,571.8,1048.4,20.84,27.16,14.51,,"Albany, GA Metro Area","Albany, GA Metro Area",153776.0,36.6,47.4,52.6,10500.0,40612.0,8.8,11.2,5.4,43.2,52.8,2.6,1.0,11.1,7.3,9.0,40.5,16.2,41.9,15.5,5.1
2017,GA,Georgia,Athens,1303440,"115,452","    (33.9508170683, -83.3689417445)",2017_500_Cities_2019_release,"Athens-Clarke County, GA Metro Area",117.0,GA,Athens,cities,4,33.94773,-83.32736,"ATHENS BEN EPPS AIRPORT, GA US",1093.7,0.0,40.0,0.0,253.0,61.0,-8.2,36.7,1072.1,1419.2,18.07,24.38,11.77,,"Athens-Clarke County, GA Metro Area","Athens-Clarke County, GA Metro Area",202780.0,31.8,48.4,51.6,12020.0,42418.0,7.1,18.4,4.8,72.0,20.1,8.3,3.6,9.5,6.6,7.6,34.3,14.3,33.5,13.2,3.9
2017,GA,Georgia,Atlanta,1304000,"420,003","    (33.7626524683, -84.4231419055)",2017_500_Cities_2019_release,"Atlanta-Sandy Springs-Roswell, GA Metro Area",118.0,GA,Atlanta,cities,10,33.62972,-84.44224,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1173.9,0.0,24.0,1.0,248.0,38.0,-9.3,34.4,958.0,1333.4,18.53,23.61,13.45,,"Atlanta-Sandy Springs-Roswell, GA Metro Area","Atlanta-Sandy Springs-Roswell, GA Metro Area",5700990.0,36.1,48.4,51.6,12060.0,61733.0,7.3,23.3,4.4,54.6,33.7,10.5,5.6,9.3,6.0,6.4,29.5,12.0,31.1,11.3,4.1
2017,GA,Georgia,Macon,1349000,"91,351","    (32.8320417692, -83.6495823768)",2017_500_Cities_2019_release,"Macon-Bibb County, GA Metro Area",315.0,GA,Macon,cities,4,32.68889,-83.65296,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",1288.6,0.0,26.0,0.0,279.0,75.0,-6.0,36.7,841.7,1237.2,19.25,25.8,12.71,,"Macon-Bibb County, GA Metro Area","Macon-Bibb County, GA Metro Area",229966.0,38.1,47.9,52.1,31420.0,41171.0,6.5,13.5,4.2,51.4,44.9,2.6,1.5,11.2,7.7,9.6,41.8,16.6,42.2,16.1,5.4
2017,GA,Georgia,Savannah,1369000,"136,286","    (32.0283615157, -81.1783435493)",2017_500_Cities_2019_release,"Savannah, GA Metro Area",418.0,GA,Savannah,cities,10,32.13133,-81.2023,"SAVANNAH HILTON HEAD INTERNATIONAL AIRPORT, GA US",1630.2,0.0,10.0,0.0,296.0,96.0,-3.2,36.7,584.0,1352.3,20.96,26.88,15.03,,"Savannah, GA Metro Area","Savannah, GA Metro Area",377476.0,35.0,48.6,51.4,42340.0,55021.0,7.5,19.3,3.1,59.6,33.5,5.9,2.2,9.9,6.5,7.7,35.2,14.0,37.8,13.3,4.3
2017,GA,Georgia,Warner Robins,1380508,"66,588","    (32.5985113609, -83.6530271267)",2017_500_Cities_2019_release,"Warner Robins, GA Metro Area",465.0,GA,Warner Robins,cities,10,32.6094,-83.6163,"WARNER ROBINS, GA US",2197.0,0.0,14.0,0.0,271.0,51.0,20.0,96.0,1411.0,43.7,66.6,77.0,56.2,,"Warner Robins, GA Metro Area","Warner Robins, GA Metro Area",188764.0,35.6,48.2,51.8,47580.0,52997.0,9.6,14.4,3.3,60.0,32.3,6.5,2.6,9.8,6.7,7.9,35.2,14.3,38.6,13.2,3.9
2017,HI,Hawaii,Honolulu,15003,"953,207","    (21.4588039305, -157.973296737)",2017_500_Cities_2019_release,"Urban Honolulu, HI Metro Area",455.0,HI,Honolulu,cities,4,21.32402,-157.93946,"HONOLULU INTERNATIONAL AIRPORT, HI US",2665.8,0.0,0.0,0.0,365.0,14.0,16.1,32.8,0.0,575.6,25.66,29.26,22.07,,"Urban Honolulu, HI Metro Area","Urban Honolulu, HI Metro Area",990060.0,37.6,50.4,49.6,46520.0,80078.0,10.5,22.4,4.1,21.1,2.3,9.6,42.9,8.9,4.0,3.6,23.4,10.5,23.8,10.4,2.5
2017,IA,Iowa,Des Moines,1921000,"203,433","    (41.5741349525, -93.6165066086)",2017_500_Cities_2019_release,"Des Moines-West Des Moines, IA Metro Area",193.0,IA,Des Moines,cities,10,41.53395,-93.65313,"DES MOINES INTERNATIONAL AIRPORT, IA US",706.1,5.0,112.0,29.0,177.0,34.0,-26.0,38.3,2714.0,768.7,12.21,17.64,6.79,,"Des Moines-West Des Moines, IA Metro Area","Des Moines-West Des Moines, IA Metro Area",623113.0,35.7,49.2,50.8,19780.0,65971.0,10.2,25.2,3.1,87.0,5.1,7.2,3.9,9.6,5.9,6.7,26.5,13.3,39.3,11.7,3.2
2017,IA,Iowa,Iowa City,1938595,"67,862","    (41.6558950332, -91.5308854927)",2017_500_Cities_2019_release,"Iowa City, IA Metro Area",262.0,IA,Iowa City,cities,10,41.6394,-91.54455,"IOWA CITY MUNICIPAL AIRPORT, IA US",576.7,5.0,117.0,29.0,179.0,30.0,-24.9,35.0,2872.8,793.1,11.57,17.29,5.85,,"Iowa City, IA Metro Area","Iowa City, IA Metro Area",166520.0,31.1,49.6,50.4,26980.0,59800.0,9.0,26.1,2.9,84.8,5.7,5.5,5.5,8.9,5.1,5.2,22.1,11.2,32.7,9.6,2.6
2017,IA,Iowa,Waterloo,1982425,"68,406","    (42.4919736932, -92.3521759342)",2017_500_Cities_2019_release,"Waterloo-Cedar Falls, IA Metro Area",468.0,IA,Waterloo,cities,10,42.55437,-92.40131,"WATERLOO MUNICIPAL AIRPORT, IA US",386.1,10.0,143.0,42.0,158.0,17.0,-27.1,35.0,3388.8,760.3,9.46,15.32,3.6,,"Waterloo-Cedar Falls, IA Metro Area","Waterloo-Cedar Falls, IA Metro Area",170055.0,36.1,49.1,50.9,47940.0,53689.0,12.1,18.6,3.0,87.3,7.1,3.6,1.8,9.8,6.1,6.9,28.6,13.2,36.7,12.1,3.3
2017,IL,Illinois,Bloomington,1706613,"76,610","    (40.4756778366, -88.9700813515)",2017_500_Cities_2019_release,"Bloomington, IL Metro Area",139.0,IL,"Bloomington, IL",cities,10,40.48333,-88.95,"BLOOMINGTON NORMAL AIRPORT, IL US",,,,,,,,,,,,,,,"Bloomington, IL Metro Area","Bloomington, IL Metro Area",189407.0,33.5,48.8,51.2,14010.0,63333.0,7.5,28.3,1.8,84.0,7.5,4.6,4.6,9.2,5.3,6.1,23.0,11.9,32.4,10.5,2.6
2017,IL,Illinois,Champaign,1712385,"81,055","    (40.1151051361, -88.2729845986)",2017_500_Cities_2019_release,"Champaign-Urbana, IL Metro Area",160.0,IL,Champaign,cities,10,40.0324,-88.27547,"CHAMPAIGN URBANA WILLARD AIRPORT, IL US",608.4,6.0,100.0,24.0,178.0,27.0,-23.2,36.1,2567.1,814.8,12.61,18.53,6.69,,"Champaign-Urbana, IL Metro Area","Champaign-Urbana, IL Metro Area",237849.0,31.0,49.9,50.1,16580.0,50720.0,8.7,21.3,1.7,75.5,11.6,5.3,9.1,9.0,5.4,6.1,24.9,12.2,36.5,10.9,2.8
2017,IL,Illinois,Decatur,1718823,"76,122","    (39.8555822645, -88.9336983421)",2017_500_Cities_2019_release,"Decatur, IL Metro Area",190.0,IL,"Decatur, IL",cities,10,39.83079,-88.87192,"DECATUR AIRPORT, IL US",604.7,3.0,97.0,24.0,178.0,24.0,-19.9,35.0,2479.5,831.5,12.74,18.44,7.04,,"Decatur, IL Metro Area","Decatur, IL Metro Area",107587.0,41.0,47.8,52.2,19500.0,49052.0,8.5,14.7,2.8,78.2,14.0,2.2,1.1,10.7,6.5,8.5,29.8,15.4,38.8,14.1,3.6
2017,IL,Illinois,Peoria,1759000,"115,007","    (40.7515684146, -89.615255458)",2017_500_Cities_2019_release,"Peoria, IL Metro Area",368.0,IL,Peoria,cities,10,40.66747,-89.68418,"GENERAL WAYNE A. DOWNING INTERNATIONAL AIRPORT, IL US",621.7,6.0,95.0,27.0,175.0,26.0,-22.7,35.6,2639.7,862.9,12.4,17.85,6.95,,"Peoria, IL Metro Area","Peoria, IL Metro Area",377258.0,39.0,49.0,51.0,37900.0,57301.0,10.3,18.7,2.4,84.8,9.2,3.4,2.4,10.3,6.1,7.5,27.6,13.9,37.3,12.9,3.4
2017,IL,Illinois,Rockford,1765000,"152,871","    (42.2633180015, -89.0625958362)",2017_500_Cities_2019_release,"Rockford, IL Metro Area",394.0,IL,Rockford,cities,10,42.19325,-89.093348,"ROCKFORD GREATER ROCKFORD AIRPORT, IL US",443.9,7.0,117.0,33.0,161.0,16.0,-22.7,34.4,3061.3,1135.6,10.65,16.09,5.2,,"Rockford, IL Metro Area","Rockford, IL Metro Area",341150.0,39.4,49.0,51.0,40420.0,52360.0,8.7,14.0,4.6,80.3,11.0,13.6,2.3,10.4,6.6,8.3,30.1,15.2,35.7,14.8,3.6
2017,IL,Illinois,Springfield,1772000,"116,250","    (39.7716473322, -89.6540780049)",2017_500_Cities_2019_release,"Springfield, IL Metro Area",433.0,IL,"Springfield, IL",cities,10,39.84529,-89.68401,"SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US",753.3,3.0,86.0,18.0,186.0,40.0,-22.7,35.6,2341.4,801.3,13.62,19.55,7.69,,"Springfield, IL Metro Area","Springfield, IL Metro Area",210550.0,40.2,48.1,51.9,44100.0,58956.0,8.0,21.2,2.0,83.1,12.0,2.2,1.8,10.1,5.8,7.3,25.8,13.8,34.9,12.4,3.1
2017,IN,Indiana,Bloomington,1805860,"80,405","    (39.1637458221, -86.5257124351)",2017_500_Cities_2019_release,"Bloomington, IN Metro Area",140.0,IN,"Bloomington, IN",cities,10,39.14317,-86.61676,"BLOOMINGTON MONROE CO AIRPORT, IN US",587.3,4.0,88.0,15.0,182.0,18.0,-20.5,34.4,2320.3,1020.6,13.2,18.99,7.41,,"Bloomington, IN Metro Area","Bloomington, IN Metro Area",165393.0,30.5,50.0,50.0,14020.0,46146.0,6.8,21.1,2.5,87.9,2.8,3.0,5.6,9.6,6.3,7.5,28.0,15.1,30.2,13.1,3.1
2017,IN,Indiana,Evansville,1822000,"117,429","    (37.9867158026, -87.538270731)",2017_500_Cities_2019_release,"Evansville, IN Metro Area",210.0,IN,Evansville,cities,10,38.05015,-87.51465,"EVANSVILLE REGIONAL AIRPORT, IN US",855.6,0.0,75.0,12.0,199.0,30.0,-14.9,37.2,1910.0,1105.0,15.0,20.66,9.34,,"Evansville, IN Metro Area",,,,,,,,,,,,,,,10.8,7.2,9.7,34.6,17.8,36.6,16.0,3.7
2017,IN,Indiana,Fort Wayne,1825000,"253,691","    (41.0884920417, -85.1435898792)",2017_500_Cities_2019_release,"Fort Wayne, IN Metro Area",223.0,IN,Fort Wayne,cities,10,40.97248,-85.20636,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",445.5,5.0,101.0,29.0,164.0,10.0,-21.6,35.0,2796.1,1237.8,11.54,16.9,6.18,,"Fort Wayne, IN Metro Area","Fort Wayne, IN Metro Area",429060.0,36.4,48.9,51.1,23060.0,51642.0,10.4,17.2,3.8,81.9,9.9,6.5,3.1,10.6,6.4,8.1,28.8,15.6,35.3,14.0,3.4
2017,IN,Indiana,Indianapolis,1836003,"820,445","    (39.7771221075, -86.145782152)",2017_500_Cities_2019_release,"Indianapolis-Carmel-Greenwood, IN Metro Area",261.0,IN,Indianapolis,cities,4,39.72515,-86.2816,"INDIANAPOLIS INTERNATIONAL AIRPORT, IN US",628.5,3.0,85.0,22.0,177.0,14.0,-19.3,33.9,2404.1,1205.3,13.12,18.29,7.96,,"Indianapolis-Carmel-Greenwood, IN Metro Area",,,,,,,,,,,,,,,11.2,6.6,8.2,30.0,14.8,35.8,14.0,3.7
2017,IN,Indiana,Lafayette,1840788,"67,140","    (40.3994285285, -86.8617007404)",2017_500_Cities_2019_release,"Lafayette-West Lafayette, IN Metro Area",289.0,IN,"Lafayette, IN",cities,10,40.475,-86.9919,"WEST LAFAYETTE 6 NW, IN US",436.2,7.0,109.0,30.0,164.0,6.0,-26.1,33.9,2852.5,1209.0,11.26,16.86,5.65,,"Lafayette-West Lafayette, IN Metro Area","Lafayette-West Lafayette, IN Metro Area",214760.0,29.6,50.9,49.1,29200.0,50795.0,8.1,19.1,2.9,85.0,4.2,7.6,7.0,10.3,6.7,8.5,32.1,16.4,36.4,14.6,3.3
2017,IN,Indiana,Muncie,1851876,"70,085","    (40.1987098324, -85.3942940148)",2017_500_Cities_2019_release,"Muncie, IN Metro Area",341.0,IN,Muncie,cities,10,40.23451,-85.39356,"MUNCIE DELAWARE CO AIRPORT, IN US",589.3,4.0,87.0,24.0,175.0,12.0,-19.9,33.9,2450.2,1272.1,12.85,18.09,7.61,,"Muncie, IN Metro Area","Muncie, IN Metro Area",115938.0,35.4,48.2,51.8,34620.0,41208.0,9.0,13.8,2.8,88.5,7.3,2.3,1.3,11.2,7.5,10.1,35.5,17.9,39.0,16.3,3.8
2017,KS,Kansas,Lawrence,2038900,"87,643","    (38.9599302924, -95.2628259088)",2017_500_Cities_2019_release,"Lawrence, KS Metro Area",298.0,KS,Lawrence,cities,10,39.00779,-95.2115,"LAWRENCE ASOS, KS US",718.1,6.0,110.0,16.0,198.0,38.0,-22.1,38.3,2330.4,882.0,13.52,20.25,6.8,,"Lawrence, KS Metro Area","Lawrence, KS Metro Area",117806.0,29.2,49.5,50.5,29940.0,54370.0,6.7,26.4,1.3,83.0,4.1,6.0,4.9,9.0,5.4,5.7,23.9,11.9,29.9,10.5,2.7
2017,KS,Kansas,Topeka,2071000,"127,473","    (39.0359549911, -95.6954155341)",2017_500_Cities_2019_release,"Topeka, KS Metro Area",447.0,KS,Topeka,cities,10,39.07246,-95.62602,"TOPEKA ASOS, KS US",798.7,3.0,103.0,16.0,198.0,41.0,-19.9,39.4,2251.5,981.0,14.07,20.34,7.8,,"Topeka, KS Metro Area","Topeka, KS Metro Area",233382.0,39.9,48.9,51.1,45820.0,55194.0,7.0,18.0,2.6,85.5,6.2,9.9,1.0,9.9,5.9,6.8,30.1,13.2,38.1,12.4,3.1
2017,KS,Kansas,Wichita,2079000,"382,368","    (37.690561478, -97.3429366807)",2017_500_Cities_2019_release,"Wichita, KS Metro Area",474.0,KS,Wichita,cities,10,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",967.9,0.0,85.0,8.0,208.0,55.0,-15.5,41.7,2015.5,859.8,15.19,21.6,8.77,,"Wichita, KS Metro Area","Wichita, KS Metro Area",642339.0,35.8,49.6,50.4,48620.0,53953.0,8.0,19.8,3.6,82.1,7.6,12.6,3.6,9.3,6.2,6.6,30.8,13.8,34.2,12.6,3.1
